title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
The Burn Journals: A Memoir,https://www.amazon.com/Burn-Journals-Brent-Runyon/dp/1400096421/ref=sr_1_1?keywords=The+Burn+Journals+by+Brent+Runyon&qid=1697042918&sr=8-1,Brent Runyon,Vintage; Reprint edition,"October 11, 2005",336.0,14,4.7,44584
The Bear And The Nightingale: A Novel (Winternight Trilogy),https://www.amazon.com/Bear-Nightingale-Novel-Winternight-Trilogy/dp/1101885955/ref=sr_1_1?crid=1XX54OD7LJP7B&keywords=The+Bear+and+the+Nightingale&qid=1678350933&s=books&sprefix=the+bear+and+the+nightingale%2Cstripbooks-intl-ship%2C289&sr=1-1,Katherine Arden,Del Rey; Reprint edition,"June 27, 2017",368.0,,4.8,12518
Rear Window And Other Murderous Tales,https://www.amazon.com/Rear-Window-Other-Murderous-Tales/dp/1950369617/ref=sr_1_1?keywords=Rear+Window+by+Cornell+Woolrich&qid=1697043960&sr=8-1,Cornell Woolrich,Renaissance Literary & Talent,"June 24, 2022",297.0,,2.5,83118
Letters From Rifka,https://www.amazon.com/Letters-Rifka-Karen-Hesse/dp/0312535619/ref=sr_1_1?keywords=Letters+from+Rifka+by+Karen+Hesse&qid=1697027480&sr=8-1,Karen Hesse,Square Fish; First Edition,"January 6, 2009",176.0,9,2.8,35648
Zealot: The Life And Times Of Jesus Of Nazareth (Arabic Edition),https://www.amazon.com/Zealot-Reza-Aslan-audiobook/dp/B00DYMLQEU/ref=sr_1_1?crid=3LOHXXJHNFHJ5&keywords=Zealot+Reza+Aslan&qid=1666805089&qu=eyJxc2MiOiIxLjkwIiwicXNhIjoiMS41MyIsInFzcCI6IjEuNzMifQ%3D%3D&sprefix=zealot+reza+aslan%2Caps%2C354&sr=8-1,"Reza Aslan, Ashraf Killany, Mounir Moussa",,,336.0,,4.7,6321
"Liar, Temptress, Soldier, Spy: Four Women Undercover In The Civil War",https://www.amazon.com/Liar-Temptress-Soldier-Spy-Undercover/dp/0062092901/ref=sr_1_1?keywords=Liar%2C+Temptress%2C+Soldier%2C+Spy+by+Karen+Abbott&qid=1696974618&sr=8-1,Karen Abbott,Harper Perennial; Reprint edition,"September 8, 2015",544.0,,3.3,85232
The Misfits,https://www.amazon.com/Misfits-James-Howe/dp/0689839561/ref=sr_1_1?keywords=The+Misfits+by+James+Howe&qid=1697039787&sr=8-1,James Howe,Atheneum Books for Young Readers; Reprint edition,"May 1, 2003",304.0,10,3.5,10668
"The Autumn Republic (The Powder Mage Trilogy, 3)",https://www.amazon.com/Autumn-Republic-Powder-Mage-Trilogy/dp/0316219118/ref=sr_1_1?keywords=The+Autumn+Republic+by+Brian+McClellan&qid=1697020522&sr=8-1,Brian Mcclellan,Orbit; Reprint edition,"January 5, 2016",640.0,,4.1,89673
The Transall Saga,https://www.amazon.com/Transall-Saga-Gary-Paulsen/dp/0375873236/ref=sr_1_1?keywords=The+Transall+Saga+by+Gary+Paulsen&qid=1697061731&sr=8-1,Gary Paulsen,Delacorte Press; Reprint edition,"March 8, 2011",256.0,12,4.2,57200
Born In Blood And Fire: A Concise History Of Latin America,https://www.amazon.com/Born-Blood-Fire-Concise-History/dp/0393283054/ref=sr_1_1?keywords=Born+in+Blood+and+Fire+by+John+Charles+Chasteen&qid=1696973470&sr=8-1,John Charles Chasteen,W. W. Norton & Company; Fourth edition,"Illustrated, June 21, 2016",432.0,,4.3,51683
Possessing The Secret Of Joy: A Novel,https://www.amazon.com/Possessing-Secret-Joy-Alice-Walker/dp/1595583645/ref=sr_1_1?keywords=Possessing+the+Secret+of+Joy+by+Alice+Walker&qid=1697043086&sr=8-1,Alice Walker,The New Press; New Edition,"May 6, 2008",286.0,,2.3,50030
"A Feast For Crows (A Song Of Ice And Fire, Book 4)",https://www.amazon.com/Feast-Crows-Song-Fire-Book/dp/0553582038/ref=sr_1_1?keywords=A+Feast+for+Crows+by+George+R.+R.+Martin&qid=1696961343&sr=8-1,George R. R. Martin,Bantam; Reprint edition,"October 30, 2007",784.0,,2.6,46372
"Purity In Death (In Death, No. 15)",https://www.amazon.com/Purity-Death-No-15/dp/0749957336/ref=sr_1_1?keywords=Purity+in+Death+by+J.+D.+Robb+%28Nora+Roberts%29&qid=1696962175&sr=8-1,J.D. Robb,Piatkus Books,"International Edition, January 19, 2012",446.0,,4.2,19139
Hansel And Gretel,https://www.amazon.com/Hansel-Gretel-Rika-Lesser/dp/0698114078/ref=sr_1_1?keywords=Hansel+and+Gretel+by+Rika+Lesser&qid=1696981005&sr=8-1,Rika Lesser,Puffin Books; Illustrated edition,"Picture Book, November 12, 1996",48.0,4,1.0,2146
Loving Day: A Novel,https://www.amazon.com/Loving-Day-Novel-Mat-Johnson/dp/0812983661/ref=sr_1_1?keywords=Loving+Day+by+Mat+Johnson&qid=1696979048&sr=8-1,Mat Johnson,One World; Reprint edition,"September 6, 2016",304.0,,3.7,6002
Sprint: Wie Man In Nur Fünf Tagen Neue Ideen Testet Und Probleme Löst,https://www.amazon.com/Sprint/dp/3868816380/ref=sr_1_9?keywords=Sprint+by+Jake+Knapp&qid=1697038485&sr=8-9,"Jake Knapp, John Zeratsky",Redline,"October 10, 2016",256.0,,3.9,89511
Navigating Early,https://www.amazon.com/Navigating-Early-Clare-Vanderpool/dp/0307930653/ref=sr_1_1?keywords=Navigating+Early+by+Clare+Vanderpool&qid=1697032650&sr=8-1,Clare Vanderpool,Yearling; Reissue edition,"December 23, 2014",336.0,10,3.7,20815
The Castle,https://www.amazon.com/Castle-Franz-Kafka/dp/0805211063/ref=sr_1_1?keywords=The+Castle+by+Franz+Kafka&qid=1696983347&sr=8-1,Franz Kafka,Schocken; 60544th edition,"December 15, 1998",352.0,,4.0,8901
The Girl From Everywhere,https://www.amazon.com/Girl-Everywhere-Heidi-Heilig/dp/0062380761/ref=sr_1_1?keywords=The+Girl+From+Everywhere+by+Heidi+Heilig&qid=1696982601&sr=8-1,Heidi Heilig,Greenwillow Books; Reprint edition,"February 7, 2017",480.0,13,4.4,24068
One Child: The True Story Of A Tormented Six-Year-Old And The Brilliant Teacher Who Reached Out,https://www.amazon.com/One-Child-Torey-L-Hayden/dp/0380542625/ref=sr_1_1?keywords=One+Child+by+Torey+Hayden&qid=1697051442&sr=8-1,Torey Hayden,William Morrow Paperbacks; Reprint edition,"June 28, 2016",304.0,,3.5,32053
Yes Please,https://www.amazon.com/Yes-Please-Amy-Poehler/dp/006226835X/ref=sr_1_1?keywords=Yes+Please+by+Amy+Poehler&qid=1697017802&sr=8-1,Amy Poehler,Dey Street Books; Illustrated edition,"Illustrated, September 1, 2015",352.0,,4.7,10606
Somewhere In The Darkness,https://www.amazon.com/Somewhere-Darkness-Walter-Dean-Myers/dp/0590341863/ref=sr_1_1?keywords=Somewhere+in+the+Darkness+by+Walter+Dean+Myers&qid=1697031716&sr=8-1,Walter Dean Myers,Scholastic Paperbacks,"May 1, 2008",192.0,12,1.1,80711
The Negro Artist And The Racial Mountain,https://www.amazon.com/Negro-Artist-Racial-Mountain-ebook/dp/B0C1PTL5DY/ref=sr_1_2?crid=2A6KAENI4CDYI&keywords=The+Negro+Artist+and+the+Racial+Mountain_Hughes&qid=1682757022&s=instant-video&sprefix=the+negro+artist+and+the+racial+m%2Cinstant-video%2C589&sr=1-2,Langston Hughes,Revelation Press,"April 4, 2023",,,2.6,31687
A Handful Of Dust,https://www.amazon.com/Handful-Dust-Evelyn-Waugh/dp/0316216267/ref=sr_1_1?keywords=A+Handful+of+Dust+by+Evelyn+Waugh&qid=1697053489&sr=8-1,Evelyn Waugh,Back Bay Books; Reprint edition,"December 11, 2012",308.0,,4.9,86870
Martin Chuzzlewit (Penguin Classics),https://www.amazon.com/Chuzzlewit-Penguin-Classics-Charles-Dickens/dp/0140436146/ref=sr_1_1?keywords=Martin+Chuzzlewit+by+Charles+Dickens&qid=1697051220&sr=8-1,Charles Dickens,Penguin Classics; Reissue edition,"August 1, 2000",864.0,,3.5,5104
The Grimm Legacy,https://www.amazon.com/Grimm-Legacy-Polly-Shulman/dp/0142419044/ref=sr_1_1?keywords=The+Grimm+Legacy+by+Polly+Shulman&qid=1697017036&sr=8-1,Polly Shulman,Puffin Books; Reprint edition,"July 7, 2011",352.0,10,4.1,80648
The Bonesetter'S Daughter: A Novel (Ballantine Reader'S Circle),https://www.amazon.com/Bonesetters-Daughter-Ballantine-Readers-Circle/dp/0345457374/ref=sr_1_1?keywords=The+Bonesetter%27s+Daughter+by+Amy+Tan&qid=1697044311&sr=8-1,Amy Tan,Ballantine Books; Reprint edition,"February 4, 2003",400.0,,2.9,16071
Adam Smith: An Enlightened Life (The Lewis Walpole Series In Eighteenth-Century Culture And History),https://www.amazon.com/Adam-Smith-Enlightened-Walpole-Eighteenth-Century/dp/0300177674/ref=sr_1_1?keywords=Adam+Smith+by+Nicholas+Phillipson&qid=1696980094&sr=8-1,Nicholas Phillipson,Yale University Press,"January 10, 2012",384.0,,1.7,99649
Maisie Dobbs,https://www.amazon.com/Maisie-Dobbs-Jacqueline-Winspear/dp/1616954078/ref=sr_1_1?keywords=Maisie+Dobbs+by+Jacqueline+Winspear&qid=1696960655&sr=8-1,Jacqueline Winspear,Soho Crime; Reissue edition,"June 3, 2014",336.0,,1.8,38040
The Year Of Yes Journal,https://www.amazon.com/Year-Yes-Journal-Shonda-Rhimes/dp/1501163051/ref=sr_1_2?keywords=Year+of+Yes+by+Shonda+Rhimes&qid=1697008163&sr=8-2,Shonda Rhimes,S&S/ Marysue Rucci Books; Gjr edition,"December 6, 2016",464.0,,1.9,13433
Steelheart (The Reckoners),https://www.amazon.com/Steelheart-Reckoners-Brandon-Sanderson/dp/0385743572/ref=sr_1_1?keywords=Steelheart+by+Brandon+Sanderson&qid=1697006394&sr=8-1,Brandon Sanderson,Ember; Reprint edition,"September 23, 2014",432.0,12,4.5,13872
One Flew Over The Cuckoo'S Nest: (Penguin Classics Deluxe Edition),https://www.amazon.com/One-Flew-Over-Cuckoos-Nest/dp/0451163966/ref=sr_1_1?crid=1I3V0B16PZGOK&keywords=One+Flew+Over+the+Cuckoo%27s+Nest+Ken+Kesey&qid=1666824911&qu=eyJxc2MiOiIxLjg0IiwicXNhIjoiMS4zMiIsInFzcCI6IjEuMDUifQ%3D%3D&sprefix=one+flew+over+the+cuckoo%27s+nest%2Caps%2C586&sr=8-1,"Ken Kesey, Joe Sacco, Robert Faggen",Penguin Classics; Deluxe ed. edition,"November 27, 2007",320.0,,2.6,88731
The Dead And The Gone,https://www.amazon.com/Dead-Gone-Susan-Beth-Pfeffer/dp/0547258550/ref=sr_1_1?keywords=The+Dead+and+the+Gone+by+Susan+Beth+Pfeffer&qid=1697005605&sr=8-1,Susan Beth Pfeffer,Graphia Books; First Edition,"Illustrated, January 18, 2010",336.0,11,1.2,36423
"Concluding Unscientific Postscript To Philosophical Fragments, Volume 1 (Kierkegaard'S Writings, Vol 12.1)",https://www.amazon.com/Concluding-Unscientific-Postscript-Philosophical-Kierkegaards/dp/0691020817/ref=sr_1_1?keywords=Concluding+Unscientific+Postscript+by+S%C3%B8ren+Kierkegaard&qid=1697055306&sr=8-1,"Søren Kierkegaard, Howard V. Hong",Princeton University Press; Revised ed. edition,"April 15, 1992",650.0,,1.3,59462
Simply Christian: Why Christianity Makes Sense,https://www.amazon.com/Simply-Christian-Christianity-Makes-Sense/dp/0060872705/ref=sr_1_1?keywords=Simply+Christian+by+N.+T.+Wright&qid=1696963734&sr=8-1,N. T. Wright,HarperOne; Reprint edition,"March 2, 2021",256.0,,5.0,84762
The Mitten,https://www.amazon.com/Mitten-Jan-Brett/dp/075002867X/ref=sr_1_5?keywords=The+Mitten+by+Jan+Brett&qid=1697030740&sr=8-5,Jan Brett,Hodder Wayland Childrens,"January 1, 1999",32.0,,4.2,61351
"The Atlantis Plague: A Thriller (The Origin Mystery, Book 2)",https://www.amazon.com/Atlantis-Plague-Thriller-Origin-Mystery/dp/1940026032/ref=sr_1_1?keywords=The+Atlantis+Plague+by+A.+G.+Riddle&qid=1697023591&sr=8-1,A.G. Riddle,A.G. Riddle; First Edition,"November 18, 2013",542.0,,4.1,40890
The Wrong Mother: A Zailer And Waterhouse Mystery (A Zailer & Waterhouse Mystery),https://www.amazon.com/Wrong-Mother-Zailer-Waterhouse-Mystery/dp/0143116304/ref=sr_1_1?keywords=The+Wrong+Mother+by+Sophie+Hannah&qid=1696962689&sr=8-1,Sophie Hannah,Penguin Books; Original edition,"September 29, 2009",402.0,,2.6,93032
Loving (New York Review Books Classics),https://www.amazon.com/Loving-York-Review-Books-Classics/dp/168137014X/ref=sr_1_1?keywords=Loving+by+Henry+Green&qid=1697034249&sr=8-1,Henry Green,NYRB Classics; Reprint edition,"October 18, 2016",224.0,,1.7,12254
"A Dog Named Christmas By Kincaid, Greg [Doubleday Religion,2008] (Hardcover)",https://www.amazon.com/Christmas-Kincaid-Doubleday-Religion-Hardcover/dp/B00DWWGLEC/ref=sr_1_1?keywords=A+Dog+Named+Christmas+by+Greg+Kincaid&qid=1697007129&sr=8-1,Aa,"Doubleday,2008; 53099th edition","January 1, 1994",0.0,,2.9,55689
The Gilded Years: A Novel,https://www.amazon.com/Gilded-Years-Novel-Karin-Tanabe/dp/1501110454/ref=sr_1_1?keywords=The+Gilded+Years+by+Karin+Tanabe&qid=1697030829&sr=8-1,Karin Tanabe,Washington Square Press,"June 7, 2016",400.0,,3.2,5254
Black And Blue: A Novel (Random House Reader'S Circle),https://www.amazon.com/Black-Blue-Random-Readers-Circle/dp/0812980492/ref=sr_1_1?keywords=Black+And+Blue+by+Anna+Quindlen&qid=1696979633&sr=8-1,Anna Quindlen,Random House Trade Paperbacks,"March 30, 2010",320.0,,4.6,82554
Sometimes A Great Notion (Penguin Classics),https://www.amazon.com/Sometimes-Great-Notion-audiobook/dp/B004QIBBKK/ref=sr_1_1?crid=1ZWGH890XD5EW&keywords=Sometimes+a+Great+Notion_Kesey&qid=1682646009&sprefix=sometimes+a+great+notion_kese%2Caps%2C544&sr=8-1,Ken Kesey,Penguin Classics,"August 29, 2006",736.0,,2.2,97337
Anya'S Ghost,https://www.amazon.com/Anyas-Ghost-Vera-Brosgol/dp/1596435526/ref=sr_1_1?keywords=Anya%27s+Ghost+by+Vera+Brosgol&qid=1697008097&sr=8-1,Vera Brosgol,First Second; Illustrated edition,"Illustrated, June 7, 2011",221.0,9,3.9,38768
What The Butler Saw,https://www.amazon.com/What-Butler-Saw-Modern-Plays/dp/0413366804/ref=sr_1_1?keywords=What+the+Butler+Saw+by+Joe+Orton&qid=1697047036&sr=8-1,Joe Orton,Methuen; Revised edition,"January 1, 1969",92.0,,4.4,50698
Witch Child,https://www.amazon.com/Witch-Child-Celia-Rees/dp/0763642282/ref=sr_1_1?keywords=Witch+Child+by+Celia+Rees&qid=1697005930&sr=8-1,Celia Rees,Candlewick; Reprint edition,"May 12, 2009",288.0,12,1.9,61715
Jaguar,https://www.amazon.com/Jaguar-Roland-Smith/dp/0786813121/ref=sr_1_1?keywords=Jaguar+by+Roland+Smith&qid=1696987850&sr=8-1,Roland Smith,"Little, Brown Books for Young Readers; Reissue edition","January 1, 1997",256.0,10,2.3,89705
Abundance: The Future Is Better Than You Think(Chinese Edition),https://www.amazon.com/Abundance-Future-Better-Think-Chinese/dp/7213060104/ref=sr_1_7?crid=1Q0KPT3SYTNCY&keywords=Abundance+Peter+H.+Diamandis&qid=1666795063&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=abundance+peter+h.+diamandis%2Caps%2C569&sr=8-7,[ Mei ] Bi De Dai Man Di Si ( Peter H. Diamandis ) . Shi Di Fen Ke Te Le ( Steven Kotler ),Zhejiang People's Publishing House,"April 1, 2014",,,3.8,72085
The Wives Of The Dead,https://www.amazon.com/Wives-Dead-Nathaniel-Hawthorne/dp/1499698267/ref=sr_1_1?keywords=The+Wives+of+the+Dead+by+Nathaniel+Hawthorne&qid=1697009262&sr=8-1,Nathaniel Hawthorne,CreateSpace Independent Publishing Platform,"May 27, 2014",24.0,,2.5,69537
We Gon' Be Alright: Notes On Race And Resegregation,https://www.amazon.com/We-Gon-Be-Alright-Resegregation/dp/0312429487/ref=sr_1_1?keywords=We+Gon%27+Be+Alright+by+Jeff+Chang&qid=1697019643&sr=8-1,Jeff Chang,Picador,"September 13, 2016",208.0,,2.2,55365
In The Presence Of My Enemies,https://www.amazon.com/Presence-My-Enemies-Gracia-Burnham/dp/0842381392/ref=sr_1_1?keywords=In+the+Presence+of+my+Enemies+by+Gracia+Burnham&qid=1697056077&sr=8-1,Gracia Burnham,Tyndale Momentum; Enlarged edition,"Illustrated, January 1, 2010",368.0,,4.3,41883
,https://www.amazon.com/kindle-dbs/books-category/browse-redirect/?ref=tv_grch_bg&node=23579471011&pinnedAsins=0446178438,,,,,,3.9,1141
The Orchard Keeper,https://www.amazon.com/Orchard-Keeper-Cormac-McCarthy/dp/0679728724/ref=sr_1_1?crid=2WQRW6S6VLU7C&keywords=The+Orchard+Keeper_McCarthy&qid=1682308593&s=instant-video&sprefix=the+orchard+keeper_mccarthy%2Cinstant-video%2C450&sr=1-1,Cormac Mccarthy,Knopf Doubleday Publishing Group,"February 2, 1993",246.0,,4.3,96381
Prodigy,https://www.amazon.com/Prodigy-Marie-Lu/dp/0142427551/ref=sr_1_1?keywords=Prodigy+by+Marie+Lu&qid=1697001237&sr=8-1,Marie Lu,Speak; Reprint edition,"January 1, 2014",416.0,12,1.4,28564
"Strangers From A Different Shore: A History Of Asian Americans, Updated And Revised Edition",https://www.amazon.com/Strangers-Different-Shore-History-Americans/dp/0316831301/ref=sr_1_1?keywords=Strangers+from+a+Different+Shore+by+Ronald+Takaki&qid=1697082270&sr=8-1,Ronald Takaki,"Little, Brown and Company; Revised and Updated edition","September 23, 1998",640.0,,3.5,34802
"Vintage 007 James Bond Collection 14 Books Set By Ian Fleming (Casino Royal, Live And Let Die, Moon Raker, Diamonds Are Forever, From Russia With Love, Dr No, Gold Finger, For Your Eyes Only & More)",https://www.amazon.com/Vintage-Collection-Fleming-Diamonds-Forever/dp/9124243752/ref=sr_1_7?keywords=James+Bond+by+Ian+Fleming&qid=1697038859&sr=8-7,Ian Fleming,Vintage Ltd,"July 17, 2023",4704.0,18,3.5,52830
On Dragonwings (Dragonsdawn / Dragonseye / Moreta) (Pern),https://www.amazon.com/Dragonwings-Pern-Dragons-Anne-McCaffrey-ebook/dp/B0067AN1YO/ref=sr_1_2?crid=8KL9HF2LKTJ5&keywords=Dragonsdawn+Anne+McCaffrey&qid=1666708972&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=dragonsdawn+anne+mccaffrey%2Caps%2C502&sr=8-2,Anne Mccaffrey,Del Rey; 1st edition,"September 30, 2003",912.0,,4.6,30900
"When China Ruled The Seas: The Treasure Fleet Of The Dragon Throne, 1405-1433",https://www.amazon.com/When-China-Ruled-Seas-1405-1433/dp/0195112075/ref=sr_1_1?keywords=When+China+Ruled+the+Seas+by+Louise+Levathes&qid=1697002051&sr=8-1,Louise Levathes,Oxford University Press; Reprint edition,"January 9, 1997",256.0,,2.5,31480
Deep Economy,https://www.amazon.com/Deep-Economy-Wealth-Communities-Durable/dp/0805087222/ref=sr_1_1?keywords=Deep+Economy+by+Bill+McKibben&qid=1697035732&sr=8-1,Bill Mckibben,St. Martin's Griffin,"March 4, 2008",272.0,,3.9,79736
"By Martel, Yann Beatrice And Virgil Paperback - February 2011",https://www.amazon.com/Martel-Yann-Beatrice-Virgil-Paperback/dp/B00VYP02WG/ref=sr_1_3?keywords=Beatrice+And+Virgil+by+Yann+Martel&qid=1697060034&sr=8-3,Yann Martel,,,0.0,,4.4,99495
Comfort Woman,https://www.amazon.com/Comfort-Woman-Nora-Okja-Keller/dp/0140263357/ref=sr_1_1?keywords=Comfort+Woman+by+Nora+Okja+Keller&qid=1697033259&sr=8-1,Nora Okja Keller,Penguin Books; 1/30/98 edition,"March 1, 1998",240.0,18,4.7,67318
The Scorpion Rules (Prisoners Of Peace),https://www.amazon.com/Scorpion-Rules-Prisoners-Peace/dp/1481442724/ref=sr_1_1?keywords=The+Scorpion+Rules+by+Erin+Bow&qid=1697017718&sr=8-1,Erin Bow,Margaret K. McElderry Books; Reprint edition,"June 7, 2016",400.0,14,4.1,6487
Samurai Rising: The Epic Life Of Minamoto Yoshitsune,https://www.amazon.com/Samurai-Rising-Epic-Minamoto-Yoshitsune/dp/1580895859/ref=sr_1_1?keywords=Samurai+Rising+by+Pamela+S.+Turner&qid=1697008628&sr=8-1,Pamela S. Turner,Charlesbridge; Illustrated edition,"Illustrated, March 13, 2018",256.0,12,3.5,22428
Wedding Gift,https://www.amazon.com/Wedding-Gift-Marlen-Suyapa-Bodden/dp/1250802849/ref=sr_1_1?keywords=The+Wedding+Gift+by+Marlen+Suyapa+Bodden&qid=1697065030&sr=8-1,Marlen Suyapa Bodden,Griffin,"December 29, 2020",336.0,,4.2,41052
This Is Not My Hat,https://www.amazon.com/This-Not-Hat-Jon-Klassen/dp/0763655996/ref=sr_1_1?keywords=This+Is+Not+My+Hat+by+Jon+Klassen&qid=1697040587&sr=8-1,Klassen  Jon,WALKER BOOKS,"July 4, 2014",,2,2.0,6394
Tomboy: A Graphic Memoir,https://www.amazon.com/Tomboy-Graphic-Memoir-Liz-Prince/dp/1936976552/ref=sr_1_1?keywords=Tomboy+by+Liz+Prince&qid=1697011398&sr=8-1,Liz Prince,Zest Books ™,"September 2, 2014",256.0,13,3.1,20797
The Great War And Modern Memory,https://www.amazon.com/Great-War-Modern-Memory/dp/0199971951/ref=sr_1_1?keywords=The+Great+War+and+Modern+Memory+by+Paul+Fussell&qid=1697021736&sr=8-1,Paul Fussell,Oxford University Press; New edition,"June 12, 2013",414.0,1,2.8,93284
Arranged Marriage: Stories,https://www.amazon.com/Arranged-Marriage-Chitra-Banerjee-Divakaruni/dp/0385483503/ref=sr_1_1?keywords=Arranged+Marriage+by+Chitra+Banerjee+Divakaruni&qid=1697005511&sr=8-1,Chitra Banerjee Divakaruni,Anchor; First Paperback Edition,"May 1, 1996",307.0,,2.8,15233
The Shining Company (Sunburst Book),https://www.amazon.com/Shining-Company-Sunburst-Book/dp/0374466165/ref=sr_1_1?keywords=The+Shining+Company+by+Rosemary+Sutcliff&qid=1696961840&sr=8-1,Rosemary Sutcliff,"Farrar, Straus and Giroux","September 1, 1992",304.0,10,3.0,85972
A Map Of Home: A Novel,https://www.amazon.com/Map-Home-Novel-Randa-Jarrar/dp/0143116266/ref=sr_1_1?keywords=A+Map+of+Home+by+Randa+Jarrar&qid=1697013489&sr=8-1,Randa Jarrar,Penguin Books; Reprint edition,"August 25, 2009",304.0,,1.6,60377
The Stories Of John Cheever,https://www.amazon.com/Stories-John-Cheever/dp/0375724427/ref=sr_1_3?crid=2Y235WN0WP5GF&keywords=The+Country+Husband+John+Cheever&qid=1666693434&sprefix=the+country+husband+john+cheever%2Caps%2C562&sr=8-3,John Cheever,Vintage; Reprint edition,"May 16, 2000",704.0,,3.6,70806
Sword Of Truth Set 1-3 Hardcovers!,https://www.amazon.com/Sword-Truth-Boxed-Set-Books/dp/0812575601/ref=sr_1_4?keywords=The+Sword+of+Truth+by+Terry+Goodkind&qid=1697022672&sr=8-4,Terry Goodkind,,"January 1, 2012",0.0,,1.9,5126
Criss Cross: Novel-Ties Study Guide,https://www.amazon.com/Criss-Cross-Novel-Ties-Study-Guide/dp/0767535464/ref=sr_1_1?keywords=Criss+Cross+by+Lynne+Rae+Perkins&qid=1697006001&sr=8-1,Lynne Rae Perkins,Learning Links,"January 1, 2006",27.0,,4.1,222
Glory Over Everything,https://www.amazon.com/Glory-over-Everything-Kathleen-Grissom/dp/1476748454/ref=sr_1_1?keywords=Glory+Over+Everything+by+Kathleen+Grissom&qid=1697042357&sr=8-1,Kathleen Grissom,Atria; Reprint edition,"February 21, 2017",400.0,,1.2,31025
The Crazed,https://www.amazon.com/Crazed-Ha-Jin/dp/0375714111/ref=sr_1_1?keywords=The+Crazed+by+Ha+Jin&qid=1696961507&sr=8-1,Ha Jin,Vintage; Reprint edition,"January 6, 2004",336.0,,2.7,22572
Remembrance And Pantomime,https://www.amazon.com/Remembrance-Pantomime-Derek-Walcott/dp/0374515697/ref=sr_1_1?keywords=Pantomime+by+Derek+Walcott&qid=1697055116&sr=8-1,Derek Walcott,"Farrar, Straus and Giroux; 0 edition","June 1, 1980",176.0,,3.3,67157
